ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Random_notes
45619877,$24500,919,BMW,X5,2012,Jeep,Yes,Petrol,3.0 Turbo,1000KM,6.0,Automatic,4x4,04-May,Left wheel,White,12,
45809877,$16107,,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,,4.0,Automatic,Front,04-May,Left wheel,,4,
45773011,$4077,1714,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,39814KM,6.0,Automatic,Rear,04-May,Left wheel,Black,0,
45804162,$27065,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,102138KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45764129,$52059,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334KM,8.0,Automatic,4x4,04-May,Left wheel,Black,0,
45792969,$19757,585,TOYOTA,Prius,2013,Sedan,No,Petrol,1.8,137568KM,4.0,Automatic,Front,04-May,Left wheel,Blue,6,
45816600,$9408,,BMW,3.20E+38,1997,Sedan,No,Petrol,2,,6.0,Manual,Rear,04-May,Left wheel,,2,
45417855,$20385,650,CHEVROLET,Cruze,2016,Sedan,No,Petrol,1.4 Turbo,35500KM,4.0,Tiptronic,Front,04-May,Left wheel,Brown,8,
45776777,$8781,-,AUDI,A4,2002,Sedan,Yes,Petrol,3,265600KM,6.0,Manual,4x4,04-May,Left wheel,Silver,8,
45789053,$23521,-,BMW,328,2011,Sedan,Yes,Petrol,3,120000KM,6.0,Tiptronic,Rear,04-May,Left wheel,Grey,8,
45772163,$3293,1659,TOYOTA,Tundra,2014,Sedan,Yes,Petrol,5.7,0KM,8.0,Automatic,4x4,04-May,Left wheel,White,12,
45810630,$7370,364,CHEVROLET,Spark,2013,Minivan,Yes,Petrol,1,48143KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45801878,$13178,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,86660KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45701260,$5488,-,VOLKSWAGEN,Jetta,2003,Sedan,Yes,Petrol,1.8 Turbo,228000KM,4.0,Manual,Front,04-May,Left wheel,Black,6,
45812769,$1568,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,173101KM,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45782738,$21326,-,MERCEDES-BENZ,E 280 3.0,2008,Sedan,No,Diesel,3.0 Turbo,32000KM,6.0,Tiptronic,Rear,>5,Left wheel,Silver,12,
45341223,$5959,-,NISSAN,Micra,2003,Hatchback,No,Petrol,1.2,236000KM,4.0,Manual,Front,04-May,Left wheel,Brown,2,
45813025,$27911,-,CHEVROLET,Volt,2015,Hatchback,No,Plug-in Hybrid,1.4,65000KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45793776,$13485,781,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Petrol,2.5,160000KM,4.0,Automatic,Rear,04-May,Left wheel,Blue,0,
45813922,$549,919,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3,169939KM,6.0,Automatic,4x4,04-May,Left wheel,White,12,
44927578,$58018,,MERCEDES-BENZ,ML 350,2013,Jeep,Yes,Diesel,3.0 Turbo,,6.0,Tiptronic,4x4,04-May,Left wheel,,12,
45709224,$18817,-,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,100000KM,4.0,Tiptronic,Front,04-May,Left wheel,Black,16,
45730607,$28241,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,80856KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
42386542,$50178,-,TOYOTA,Hilux,2012,Jeep,No,Diesel,3,197000KM,4.0,Manual,4x4,04-May,Left wheel,Brown,0,
45812050,$188,749,CHEVROLET,Captiva,2014,Jeep,Yes,Petrol,2.4,168315KM,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45804395,$12544,1024,FORD,Fusion,2010,Sedan,Yes,Hybrid,2.5,180973KM,4.0,Automatic,Front,04-May,Left wheel,Blue,0,
45262702,$60684,891,LEXUS,NX 200,2016,Jeep,Yes,Petrol,2.0 Turbo,37514KM,4.0,Automatic,Front,04-May,Left wheel,Silver,10,
45800810,$42337,,CADILLAC,ATS,2015,Coupe,Yes,Petrol,3.6 Turbo,,6.0,Automatic,Rear,02-Mar,Left wheel,,12,
45802571,$35902,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,196475KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45144842,$21326,831,KIA,Optima,2017,Sedan,Yes,Petrol,1.6 Turbo,76000KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45776506,$2500,-,OPEL,Corsa,1996,Coupe,No,Petrol,1.4,280000KM,4.0,Manual,Front,02-Mar,Left wheel,Blue,0,
45792271,$27284,-,MERCEDES-BENZ,E 550,2006,Sedan,Yes,LPG,5.5,134000KM,8.0,Tiptronic,Rear,04-May,Left wheel,Black,8,
45646059,$1098,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45804209,$27463,1211,JAGUAR,XF,2010,Sedan,Yes,Diesel,3,127632KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45725784,$20385,-,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,102880KM,1.0,Variator,Front,04-May,Left wheel,Blue,0,
44914567,$56450,-,BMW,X5,2013,Jeep,Yes,Diesel,3.0 Turbo,121000KM,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,
43908515,$19444,502,TOYOTA,Prius C ჰიბრიდი,2013,Hatchback,No,Hybrid,1.5,11000KM,4.0,Variator,Front,04-May,Left wheel,Green,12,
45774206,$32302,,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,5.5,,8.0,Automatic,4x4,04-May,Left wheel,,12,
45789247,$10036,-,TOYOTA,Vitz,2007,Sedan,No,Petrol,1,11111KM,3.0,Automatic,Front,04-May,Right-hand drive,Silver,4,
45810175,$13172,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005KM,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,
45715705,$21639,749,HYUNDAI,Sonata SPORT,2014,Sedan,No,Petrol,2.4,92000KM,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12,
41617599,$13328,645,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,103000KM,4.0,Automatic,Front,04-May,Left wheel,Golden,0,
45763049,$13328,1481,AUDI,Q7,2017,Sedan,Yes,Petrol,3,44642KM,6.0,Automatic,4x4,04-May,Left wheel,Black,0,
45664426,$8154,919,BMW,X5,2012,Jeep,Yes,Diesel,3,103458KM,6.0,Automatic,4x4,04-May,Left wheel,White,0,
45781402,$12544,574,HONDA,Insight,2010,Sedan,No,Hybrid,1.3,173000KM,4.0,Automatic,Front,04-May,Left wheel,Black,8,
45756119,$6899,-,BMW,X5,2002,Jeep,Yes,CNG,3,260000KM,6.0,Automatic,4x4,04-May,Left wheel,White,6,
45648057,$1098,,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,,4.0,Automatic,Front,04-May,Left wheel,,12,
45778710,$3136,-,VOLKSWAGEN,Jetta,1990,Sedan,No,CNG,1.8,500KM,4.0,Manual,Front,04-May,Left wheel,Blue,0,
45793944,$120,1172,KIA,Sorento,2011,Jeep,No,Petrol,3.5,122323KM,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,10,
45210294,$14113,-,LAND ROVER,Range Rover,1996,Jeep,Yes,Diesel,2.5 Turbo,888888KM,4.0,Manual,4x4,04-May,Left wheel,Blue,0,
45770279,$11604,521,FIAT,500,2011,Coupe,Yes,Petrol,1.4,152848KM,4.0,Manual,Front,02-Mar,Left wheel,Blue,6,
45791931,$1725,640,BMW,328,2013,Sedan,Yes,Petrol,2,189259KM,4.0,Automatic,Rear,04-May,Left wheel,Black,12,
45792274,$5018,1079,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,2,61398KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45786008,$19444,-,MERCEDES-BENZ,Vito,2006,Minivan,No,Diesel,2.2,259000KM,6.0,Tiptronic,Rear,04-May,Left wheel,Carnelian red,4,
45775282,$6115,-,MITSUBISHI,Colt,2003,Hatchback,No,Petrol,1.3,0KM,4.0,Automatic,Front,04-May,Right-hand drive,Blue,2,
45802294,$43952,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,111643KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45771487,$706,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907KM,8.0,Automatic,4x4,04-May,Left wheel,Black,0,
45814578,$6,-,DODGE,Neon,2001,Sedan,No,Petrol,2,34000KM,4.0,Automatic,Front,04-May,Left wheel,Black,1,
45757919,$4547,1018,AUDI,A6,2011,Sedan,Yes,Petrol,3,193685KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45755609,$23521,639,BMW,320,2014,Sedan,Yes,Petrol,2.0 Turbo,59000KM,4.0,Tiptronic,Rear,04-May,Left wheel,Black,12,
45769640,$314,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,132630KM,6.0,Automatic,Rear,04-May,Left wheel,Silver,12,
45692586,$21012,-,TOYOTA,Prius BLUG-IN,2012,Hatchback,No,Plug-in Hybrid,1.8,108773KM,4.0,Automatic,Front,04-May,Left wheel,Grey,10,
45647965,$16308,891,AUDI,Q3,2016,Jeep,Yes,Petrol,2,1717KM,4.0,Automatic,4x4,04-May,Left wheel,Black,0,
45767966,$220,,HONDA,Insight,2010,Hatchback,Yes,Hybrid,1.3,,4.0,Automatic,Front,04-May,Left wheel,,0,
45767189,$7700,-,MITSUBISHI,ColtPlus,2006,Hatchback,No,Petrol,1.5,175000KM,4.0,Automatic,Front,04-May,Right-hand drive,Silver,2,
45806345,$17249,586,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,22400KM,4.0,Automatic,Front,04-May,Left wheel,White,8,
45655516,$157,,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,,4.0,Automatic,Front,04-May,Left wheel,,12,
45655735,$2509,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,315270KM,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,
45762114,$12544,-,TOYOTA,Vitz,2012,Sedan,No,Petrol,1,106000KM,3.0,Automatic,Front,04-May,Left wheel,White,10,
45808261,$4600,-,INFINITI,G20,2000,Sedan,Yes,Petrol,2,444800KM,4.0,Automatic,Front,04-May,Left wheel,White,2,
45642685,$706,,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,,4.0,Automatic,Front,04-May,Left wheel,,12,
45773749,$15681,-,HONDA,Civic,2011,Sedan,No,Petrol,1.8,230000KM,4.0,Automatic,Front,04-May,Left wheel,Black,6,
45730503,$21953,,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,,4.0,Automatic,Front,04-May,Left wheel,,4,
44728797,$15053,475,FIAT,500,2012,Coupe,Yes,Petrol,1.4,90000KM,4.0,Tiptronic,Front,04-May,Left wheel,Orange,6,
45730857,$43868,,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,,4.0,Automatic,Front,04-May,Left wheel,,4,
45776906,$15681,-,VOLKSWAGEN,Jetta,2013,Sedan,Yes,Petrol,2.5,81200KM,5.0,Manual,Front,04-May,Left wheel,Silver,12,
45763707,$1176,934,MAZDA,1000,2015,Sedan,Yes,Petrol,2.5,142800KM,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45771553,$1176,640,KIA,Avella,2013,Sedan,Yes,Petrol,2,265618KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45771788,$282,1408,CHEVROLET,HHR,2007,Jeep,Yes,Petrol,2.2,207442KM,4.0,Automatic,Front,04-May,Left wheel,Red,12,
45698304,$15681,-,TOYOTA,Camry,2007,Sedan,No,Hybrid,2.4,200000KM,4.0,Automatic,Front,04-May,Left wheel,Grey,6,
45730698,$42692,730,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,82574KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45730162,$45044,765,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2,102118KM,4.0,Automatic,Front,04-May,Left wheel,Blue,4,
45752499,$2901,697,TOYOTA,Corolla,2015,Sedan,Yes,Petrol,1.8,84882KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45803938,$11563,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,114000KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45455349,$14426,,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,,4.0,Tiptronic,Front,04-May,Left wheel,,8,
45770026,$125,1750,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,287274KM,6.0,Automatic,4x4,04-May,Left wheel,White,12,
45798501,$37633,-,BMW,X6,2009,Jeep,Yes,Petrol,4.8 Turbo,85000KM,8.0,Tiptronic,4x4,04-May,Left wheel,Black,12,
45752253,$12701,900,HONDA,Cr-v,2015,Jeep,Yes,Petrol,2.4,117158KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45770136,$157,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,189704KM,8.0,Automatic,4x4,04-May,Left wheel,Grey,0,
45786987,$6272,1437,OPEL,Combo,2004,Goods wagon,No,Diesel,1.7,0KM,4.0,Manual,Front,04-May,Left wheel,White,4,
45802140,$18647,862,HYUNDAI,H1,2011,Universal,Yes,Diesel,2.5,242251KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45655778,$941,,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.5,,6.0,Automatic,4x4,04-May,Left wheel,,12,
45772335,$3763,584,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,110685KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45349149,$10976,-,FORD,Transit,2001,Microbus,No,Diesel,2.4 Turbo,171200KM,4.0,Manual,Rear,04-May,Right-hand drive,White,0,
45803758,$29777,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,130000KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45732559,$28830,707,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,104958KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45802239,$27924,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,174485KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45656681,$2901,503,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,146403KM,4.0,Automatic,Front,04-May,Left wheel,White,0,
45797262,$12980,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,187500KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45759866,$61154,,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,,8.0,Automatic,4x4,04-May,Left wheel,,0,
45793471,$5600,-,BMW,318,1996,Sedan,No,Petrol,1.8,1000KM,4.0,Manual,Rear,04-May,Left wheel,Grey,2,
45815366,$23521,-,FORD,Transit,1996,Microbus,No,Diesel,2.5,123000KM,4.0,Manual,Rear,04-May,Left wheel,White,2,
45804896,$27259,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,117862KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45701453,$6893,-,MERCEDES-BENZ,CLK 200,1997,Coupe,No,Petrol,2,14000KM,4.0,Manual,Rear,02-Mar,Left wheel,Black,2,
45432915,$6899,-,HONDA,Cr-v,1998,Jeep,No,Petrol,2,282099KM,4.0,Automatic,Front,04-May,Left wheel,Black,0,
45768260,$4704,1714,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,59331KM,6.0,Automatic,Rear,04-May,Left wheel,Black,0,
45644983,$5645,1324,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,264877KM,6.0,Automatic,4x4,04-May,Left wheel,White,12,
45655982,$706,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,105328KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45813867,$549,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,236539KM,4.0,Automatic,Front,04-May,Left wheel,White,0,
45647771,$34811,919,BMW,X5,2012,Jeep,Yes,Diesel,3,70994KM,6.0,Automatic,4x4,04-May,Left wheel,Black,0,
45801783,$6272,-,TOYOTA,RAV 4,1995,Jeep,No,CNG,2,0KM,4.0,Automatic,4x4,02-Mar,Right-hand drive,Blue,0,
45804016,$53188,,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,,4.0,Automatic,Front,04-May,Left wheel,,4,
45792093,$12544,530,KIA,Cerato,2013,Sedan,Yes,Petrol,1.6,116644KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45794586,$7840,-,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,160250KM,4.0,Variator,Front,04-May,Right-hand drive,Black,5,
45801936,$18776,629,HYUNDAI,Elantra,2015,Sedan,Yes,Diesel,1.6,51895KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45769485,$25086,1249,TOYOTA,Camry SE,2017,Sedan,Yes,Petrol,2.5,54000KM,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,
45813070,$282,749,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.4,173925KM,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45803486,$13172,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,369695KM,4.0,Automatic,Front,04-May,Left wheel,Orange,4,
45795615,$7840,-,MAZDA,MPV,2004,Minivan,No,LPG,2.3,150783KM,4.0,Automatic,Front,04-May,Right-hand drive,Silver,2,
45631664,$21639,751,KIA,Optima,2013,Sedan,Yes,Hybrid,2.4,109000KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45803163,$66485,1076,HYUNDAI,Sonata,2020,Sedan,Yes,LPG,2,13460KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
43728250,$4500,-,SKODA,Fabia,2007,Hatchback,No,Petrol,1.2,1000KM,4.0,Manual,Front,04-May,Left wheel,White,4,
45733047,$10515,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,60850KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45448691,$8154,-,OPEL,Astra,1999,Universal,No,Petrol,1.6,157000KM,4.0,Manual,Front,04-May,Left wheel,White,4,
45476710,$9095,988,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,150000KM,4.0,Automatic,Front,04-May,Left wheel,Silver,9,
45787438,$12231,-,NISSAN,X-Trail,2004,Universal,Yes,Petrol,2,170000KM,3.0,Automatic,4x4,04-May,Left wheel,Golden,2,
45797490,$43655,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,96117KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45492257,$34497,,VOLKSWAGEN,Passat,2017,Sedan,Yes,Petrol,1.8 Turbo,,4.0,Automatic,Front,04-May,Left wheel,,12,
45681669,$45160,1017,TOYOTA,CHR,2017,Jeep,No,Petrol,2,39400KM,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,
45337631,$32929,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,32000KM,4.0,Tiptronic,Front,04-May,Left wheel,Black,10,
45755120,$470,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,149048KM,4.0,Automatic,Front,04-May,Left wheel,White,0,
45802142,$16480,1024,HYUNDAI,H1,2010,Universal,Yes,Diesel,2.5,328034KM,4.0,Automatic,Front,04-May,Left wheel,Blue,4,
45789388,$19444,-,PORSCHE,Cayenne S,2003,Jeep,Yes,CNG,4.5,189000KM,8.0,Tiptronic,4x4,04-May,Left wheel,Black,8,
45768766,$188,308,TOYOTA,Prius,2014,Jeep,Yes,Hybrid,1.8,187334KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45768115,$4077,474,CHEVROLET,Cruze,2013,Sedan,No,Petrol,1.4 Turbo,100000KM,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,12,
45774869,$11604,-,SUBARU,Forester,2006,Jeep,No,Petrol,2,257600KM,1.0,Tiptronic,4x4,04-May,Right-hand drive,Black,2,
45799305,$29166,442,TOYOTA,Prius,2017,Hatchback,No,Hybrid,1.8,95350KM,4.0,Automatic,Front,04-May,Left wheel,Silver,14,
45773890,$24458,583,MINI,Countryman,2011,Jeep,Yes,Petrol,1.6,83000KM,4.0,Tiptronic,Front,04-May,Left wheel,Green,8,
45793701,$14113,-,CHEVROLET,Cruze,2011,Sedan,No,Petrol,1.8,98580KM,4.0,Automatic,Front,04-May,Left wheel,Blue,9,
45788761,$11604,834,OPEL,Zafira,2009,Minivan,No,Diesel,1.7 Turbo,248000KM,4.0,Manual,Front,04-May,Left wheel,Black,10,
45772757,$706,1850,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.5,122874KM,6.0,Automatic,Rear,04-May,Left wheel,Black,12,
45784404,$4704,,HONDA,Civic,1992,Sedan,No,Petrol,1.5,,4.0,Manual,Front,04-May,Left wheel,,0,
45769880,$4861,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,128202KM,6.0,Automatic,Rear,04-May,Left wheel,Black,12,
45571904,$13172,-,FIAT,500,2013,Coupe,No,Petrol,1.4,96000KM,4.0,Tiptronic,Front,02-Mar,Left wheel,Red,8,
45803214,$10036,5603,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,20,333686KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45815937,$5645,997,HYUNDAI,Santa FE,2014,Jeep,Yes,Petrol,3.3,165355KM,6.0,Automatic,Front,04-May,Left wheel,Black,12,
45727011,$17484,707,SSANGYONG,Korando,2011,Jeep,Yes,Diesel,2,201494KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45810144,$11099,966,CHEVROLET,Lacetti,2009,Sedan,Yes,Diesel,2,158267KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45811366,$10663,1405,MERCEDES-BENZ,ML 350,2009,Jeep,Yes,Diesel,3,278904KM,6.0,Automatic,4x4,04-May,Left wheel,Blue,12,
45644424,$3607,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45802768,$28225,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,39138KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45786836,$14113,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,169600KM,4.0,Automatic,Front,04-May,Left wheel,Silver,10,
45809273,$12548,308,HONDA,FIT,2015,Hatchback,Yes,Hybrid,1.5,98937KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45744610,$19444,-,CHEVROLET,Captiva,2007,Jeep,No,Diesel,2.0 Turbo,230000KM,4.0,Manual,4x4,04-May,Left wheel,Grey,6,
45804429,$40556,1017,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,48089KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45771113,$3450,753,CHEVROLET,Equinox,2012,Jeep,Yes,Petrol,2.4,233733KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45730156,$25591,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,120000KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45809860,$14069,,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,,4.0,Automatic,Front,04-May,Left wheel,,4,
45793032,$13000,,MERCEDES-BENZ,Vito,1997,Microbus,No,LPG,2,,6.0,Manual,Front,02-Mar,Left wheel,,2,
45765633,$15053,-,MERCEDES-BENZ,230,2006,Sedan,Yes,Petrol,2.5,270000KM,6.0,Tiptronic,Rear,04-May,Left wheel,Black,8,
45766224,$1019,831,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,25635KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45793173,$53000,1325,TOYOTA,Camry SE,2019,Sedan,Yes,Petrol,2.5,500KM,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,
45676159,$21012,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,111232KM,4.0,Tiptronic,Front,04-May,Left wheel,White,10,
43596721,$25402,-,LEXUS,RX 400 HYBRID,2008,Jeep,Yes,Hybrid,3.3,270432KM,6.0,Automatic,4x4,04-May,Left wheel,Grey,8,
45759348,$784,,AUDI,Q7,2015,Jeep,Yes,Petrol,3,,6.0,Automatic,4x4,04-May,Left wheel,,0,
45789501,$16308,562,CHEVROLET,Cruze,2015,Jeep,No,Petrol,1.4,144000KM,4.0,Automatic,Front,04-May,Left wheel,Brown,0,
45758167,$220,1185,FORD,Escape,2009,Jeep,Yes,Hybrid,2.5,193614KM,4.0,Automatic,Front,04-May,Left wheel,White,0,
45797073,$32910,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,154154KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45815359,$47,1493,LEXUS,RX 350,2016,Jeep,Yes,Petrol,3.5,65981KM,6.0,Automatic,Front,04-May,Left wheel,Black,12,
45758603,$9408,-,VAZ,2121 (Niva),1991,Jeep,No,Petrol,1.6,10000KM,4.0,Manual,4x4,02-Mar,Left wheel,Red,0,
45757788,$13485,934,FORD,Fusion,2015,Sedan,No,Petrol,2.5,122395KM,4.0,Automatic,Front,04-May,Left wheel,Grey,0,
45804791,$24198,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,124000KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45549323,$17876,-,BMW,X5,2006,Jeep,Yes,LPG,3,160000KM,6.0,Tiptronic,4x4,04-May,Left wheel,Brown,12,
45803127,$7056,836,HYUNDAI,Sonata,2010,Sedan,Yes,LPG,2,116346KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45655506,$4391,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,151923KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45762950,$125,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,287274KM,6.0,Automatic,4x4,04-May,Left wheel,White,12,
45809048,$5645,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,84818KM,4.0,Automatic,Front,04-May,Left wheel,Blue,4,
45812750,$627,862,FORD,Escape,2011,Jeep,Yes,Petrol,2.5,209814KM,4.0,Automatic,4x4,04-May,Left wheel,Orange,12,
45811265,$392,,TOYOTA,RAV 4,2016,Jeep,Yes,Petrol,2.5,,4.0,Automatic,4x4,04-May,Left wheel,,12,
45803201,$13172,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,503679KM,4.0,Automatic,Front,04-May,Left wheel,Orange,4,
45761204,$872946,2067,LAMBORGHINI,Urus,2019,Universal,Yes,Petrol,4,2531KM,8.0,Tiptronic,4x4,04-May,Left wheel,Black,0,
45810072,$15530,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,179000KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45805934,$17876,-,TOYOTA,Prius,2010,Sedan,No,Petrol,1.8,200000KM,4.0,Automatic,Front,04-May,Left wheel,Silver,8,
45789946,$15367,911,KIA,Sorento,2010,Jeep,Yes,Diesel,2.2,77400KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
